company,year,ratio_type,ratio,value
INTC,2005,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.1325142945448926
INTC,2005,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.22907330139597176
INTC,2005,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,3.477915538112874
INTC,2005,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,14.524231301939059
INTC,2005,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,3.241074022562201
INTC,2005,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,7.830143242433324
INTC,2005,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,3.364908566424561
INTC,2005,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),1.0
INTC,2005,7 - Valuation Ratios,7.7.1 - Share Price,21.26
INTC,2005,7 - Valuation Ratios,7.7.2 - Common Shares O/S,5919000000.0
INTC,2005,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),125837940000.00002
INTC,2005,7 - Valuation Ratios,7.7.4 - Net Debt,4808000000.0
INTC,2005,7 - Valuation Ratios,7.7.5 - Enterprise Value,130645940000.0
INTC,2005,8 - Operating Ratios,8.1 - Asset Turnover,0.8050426614968328
INTC,2005,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.17932690317506314
INTC,2005,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.23945608313526062
INTC,2005,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.17193197933279247
INTC,2005,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),9.013707000409905
INTC,2005,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.24754729477998097
INTC,2005,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,0.6170054228587987
INTC,2005,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.25023802624498076
INTC,2005,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,10.372398615232445
INTC,2005,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.8036179989237074
INTC,2004,1 - Profitability Ratios,1.1 - Gross Margin,0.5772165219679032
INTC,2004,1 - Profitability Ratios,1.2 - Operating Margin,0.2961209038557105
INTC,2004,1 - Profitability Ratios,1.3 - EBITDA Margin,0.4390365108597153
INTC,2004,1 - Profitability Ratios,1.4 - Net Profit Margin,0.21970826390715895
INTC,2004,2 - Liquidity Ratios,2.1 - Current Ratio,3.0049962528103924
INTC,2004,2 - Liquidity Ratios,2.2 - Quick Ratio,2.5194853859605297
INTC,2004,2 - Liquidity Ratios,2.3- Cash Ratio,1.050087434424182
INTC,2004,3 - Working Capital Ratios,3.1 - Days in A/R,31.998450700108158
INTC,2004,3 - Working Capital Ratios,3.2 - A/R Turnover,11.481456620238294
INTC,2004,3 - Working Capital Ratios,3.3 - Days in Inventory,66.14568208532116
INTC,2004,3 - Working Capital Ratios,3.4 - Inventory Turnover,5.627626459143969
INTC,2004,3 - Working Capital Ratios,3.5 - Days in A/P,49.03512410979741
INTC,2004,3 - Working Capital Ratios,3.6 - A/P Turnover,8.028309741881765
INTC,2004,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,49.10900867563191
INTC,2004,3 - Working Capital Ratios,3.8 - Working Capital Turnover,2.134394010294806
INTC,2004,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,0.0
INTC,2004,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,0.0
INTC,2004,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.022895929893878376
INTC,2004,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.023432437336374713
INTC,2004,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.0675725055168963
INTC,2004,5 - Leverage Ratios,5.4 - Equity Multiplier (book),1.2479068923507608
INTC,2004,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.0082419232422835
INTC,2004,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.1396708468531673
INTC,2004,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.17626940278873982
INTC,2004,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,3.6387634789133987
INTC,2004,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,18.67746890007983
INTC,2004,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,4.103594266216493
INTC,2004,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,9.42385353572142
INTC,2004,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,4.137415775176123
INTC,2004,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.8300000000000001
INTC,2004,7 - Valuation Ratios,7.7.1 - Share Price,22.450001
INTC,2004,7 - Valuation Ratios,7.7.2 - Common Shares O/S,6253000000.0
INTC,2004,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),140379856253.0
INTC,2004,7 - Valuation Ratios,7.7.4 - Net Debt,1157000000.0
INTC,2004,7 - Valuation Ratios,7.7.5 - Enterprise Value,141536856253.0
INTC,2004,8 - Operating Ratios,8.1 - Asset Turnover,0.7180278320005038
INTC,2004,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.1561182311031718
INTC,2004,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.194821016615257
INTC,2004,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.15181699923923686
INTC,2004,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),11.550749938784392
INTC,2004,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.3334233429574393
INTC,2004,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,0.6706686330307625
INTC,2004,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.2104148058907837
INTC,2004,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,14.677943982956922
INTC,2004,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.7105705917786594
INTC,2003,1 - Profitability Ratios,1.1 - Gross Margin,0.5671344680003981
INTC,2003,1 - Profitability Ratios,1.2 - Operating Margin,0.2500912378487774
INTC,2003,1 - Profitability Ratios,1.3 - EBITDA Margin,0.41830065359477125
INTC,2003,1 - Profitability Ratios,1.4 - Net Profit Margin,0.18715371089214028
INTC,2003,2 - Liquidity Ratios,2.1 - Current Ratio,3.326355574938218
INTC,2003,2 - Liquidity Ratios,2.2 - Quick Ratio,2.7800552405872945
INTC,2003,2 - Liquidity Ratios,2.3- Cash Ratio,1.1587440034888792
INTC,2003,3 - Working Capital Ratios,3.1 - Days in A/R,35.844862479678845
INTC,2003,3 - Working Capital Ratios,3.2 - A/R Turnover,10.893024936754609
INTC,2003,3 - Working Capital Ratios,3.3 - Days in Inventory,70.47098949950181
INTC,2003,3 - Working Capital Ratios,3.4 - Inventory Turnover,5.441918665276329
INTC,2003,3 - Working Capital Ratios,3.5 - Days in A/P,46.43979458879436
INTC,2003,3 - Working Capital Ratios,3.6 - A/P Turnover,8.146737433655948
INTC,2003,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,59.876057390386286
INTC,2003,3 - Working Capital Ratios,3.8 - Working Capital Turnover,2.1276250308827165
INTC,2003,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,0.0
INTC,2003,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,0.0
INTC,2003,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.029739014510588115
INTC,2003,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.030650531099719918
INTC,2003,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.04664610632201498
INTC,2003,5 - Leverage Ratios,5.4 - Equity Multiplier (book),1.2456534376156
INTC,2003,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.0066975366197664
INTC,2003,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.14465346206164362
INTC,2003,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.2272651869546465
INTC,2003,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,5.23128573693389
INTC,2003,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,35.097188441765645
INTC,2003,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,6.568569058757174
INTC,2003,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,15.808156725888324
INTC,2003,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,6.6125622905676655
INTC,2003,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.53
INTC,2003,7 - Valuation Ratios,7.7.1 - Share Price,30.52
INTC,2003,7 - Valuation Ratios,7.7.2 - Common Shares O/S,6487000000.0
INTC,2003,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),197983240000.0
INTC,2003,7 - Valuation Ratios,7.7.4 - Net Debt,1326000000.0
INTC,2003,7 - Valuation Ratios,7.7.5 - Enterprise Value,199309240000.0
INTC,2003,8 - Operating Ratios,8.1 - Asset Turnover,0.659778694714722
INTC,2003,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.11965721315996013
INTC,2003,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.14905141890820695
INTC,2003,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.12120076226817783
INTC,2003,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),15.27267123298801
INTC,2003,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.3394565471013724
INTC,2003,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,0.6579131578389157
INTC,2003,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.15989648516216617
INTC,2003,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,21.29538991072389
INTC,2003,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.6393526080223999
INTC,2002,1 - Profitability Ratios,1.1 - Gross Margin,0.4976087281422807
INTC,2002,1 - Profitability Ratios,1.2 - Operating Margin,0.16447466746375727
INTC,2002,1 - Profitability Ratios,1.3 - EBITDA Margin,0.3641458675833209
INTC,2002,1 - Profitability Ratios,1.4 - Net Profit Margin,0.11646241219548648
INTC,2002,2 - Liquidity Ratios,2.1 - Current Ratio,2.869598180439727
INTC,2002,2 - Liquidity Ratios,2.2 - Quick Ratio,2.2988627748294164
INTC,2002,2 - Liquidity Ratios,2.3- Cash Ratio,1.1226686884003032
INTC,2002,3 - Working Capital Ratios,3.1 - Days in A/R,35.103497235091915
INTC,2002,3 - Working Capital Ratios,3.2 - A/R Turnover,10.331596216946535
INTC,2002,3 - Working Capital Ratios,3.3 - Days in Inventory,61.78343001636175
INTC,2002,3 - Working Capital Ratios,3.4 - Inventory Turnover,5.937734599249282
INTC,2002,3 - Working Capital Ratios,3.5 - Days in A/P,41.88569091179533
INTC,2002,3 - Working Capital Ratios,3.6 - A/P Turnover,8.119565217391305
INTC,2002,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,55.00123633965834
INTC,2002,3 - Working Capital Ratios,3.8 - Working Capital Turnover,2.288205873551917
INTC,2002,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,0.0
INTC,2002,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,0.0
INTC,2002,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.037059158906415444
INTC,2002,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.03848539528589151
INTC,2002,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.08393686521307751
INTC,2002,5 - Leverage Ratios,5.4 - Equity Multiplier (book),1.2468704184053232
INTC,2002,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.0131307392353675
INTC,2002,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.15072485428187116
INTC,2002,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.2951726199372291
INTC,2002,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,2.9030252622081876
INTC,2002,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,33.03320500481232
INTC,2002,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,3.847126737408459
INTC,2002,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,10.70351939257131
INTC,2002,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,3.89764235540278
INTC,2002,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.31000000000000005
INTC,2002,7 - Valuation Ratios,7.7.1 - Share Price,15.66
INTC,2002,7 - Valuation Ratios,7.7.2 - Common Shares O/S,6575000000.0
INTC,2002,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),102964500000.0
INTC,2002,7 - Valuation Ratios,7.7.4 - Net Debt,1352000000.0
INTC,2002,7 - Valuation Ratios,7.7.5 - Enterprise Value,104316500000.0
INTC,2002,8 - Operating Ratios,8.1 - Asset Turnover,0.6040239677721482
INTC,2002,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.07048209117221418
INTC,2002,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.08788203450998083
INTC,2002,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.073801656836367
INTC,2002,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),9.205376710053358
INTC,2002,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.2788078871201158
INTC,2002,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,0.6296807163531114
INTC,2002,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.09953871201157742
INTC,2002,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,11.759307903152123
INTC,2002,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.6051917510853835
LSCC,2020,1 - Profitability Ratios,1.1 - Gross Margin,0.6010634127217485
LSCC,2020,1 - Profitability Ratios,1.2 - Operating Margin,0.13795697343918456
LSCC,2020,1 - Profitability Ratios,1.3 - EBITDA Margin,0.18940017641870038
LSCC,2020,1 - Profitability Ratios,1.4 - Net Profit Margin,0.11612270900715475
LSCC,2020,2 - Liquidity Ratios,2.1 - Current Ratio,4.187116679835948
LSCC,2020,2 - Liquidity Ratios,2.2 - Quick Ratio,3.0968255759992975
LSCC,2020,2 - Liquidity Ratios,2.3- Cash Ratio,2.286839497811391
LSCC,2020,3 - Working Capital Ratios,3.1 - Days in A/R,57.75768156424581
LSCC,2020,3 - Working Capital Ratios,3.2 - A/R Turnover,6.303108928323217
LSCC,2020,3 - Working Capital Ratios,3.3 - Days in Inventory,144.8194565577899
LSCC,2020,3 - Working Capital Ratios,3.4 - Inventory Turnover,2.723120280316778
LSCC,2020,3 - Working Capital Ratios,3.5 - Days in A/P,61.71735845811786
LSCC,2020,3 - Working Capital Ratios,3.6 - A/P Turnover,4.5301613800779075
LSCC,2020,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,140.85977966391783
LSCC,2020,3 - Working Capital Ratios,3.8 - Working Capital Turnover,1.95871118224816
LSCC,2020,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,14.089141004862237
LSCC,2020,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,20.88006482982172
LSCC,2020,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.33030038552059215
LSCC,2020,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.4932067726772573
LSCC,2020,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.05303416180385802
LSCC,2020,5 - Leverage Ratios,5.4 - Equity Multiplier (book),1.7690406761231652
LSCC,2020,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.0207477750912568
LSCC,2020,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.21861952366950896
LSCC,2020,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,-0.24950259727531118
LSCC,2020,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,14.206109565290339
LSCC,2020,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,115.23489369209719
LSCC,2020,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,13.381388027677813
LSCC,2020,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,72.11726153142214
LSCC,2020,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,13.65902205688491
LSCC,2020,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.34
LSCC,2020,7 - Valuation Ratios,7.7.1 - Share Price,40.110001
LSCC,2020,7 - Valuation Ratios,7.7.2 - Common Shares O/S,136155870.0
LSCC,2020,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),5461212081.855869
LSCC,2020,7 - Valuation Ratios,7.7.4 - Net Debt,113308000.0
LSCC,2020,7 - Valuation Ratios,7.7.5 - Enterprise Value,5574520081.855869
LSCC,2020,8 - Operating Ratios,8.1 - Asset Turnover,0.6317241229859073
LSCC,2020,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.06968725140317057
LSCC,2020,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.12327958233942986
LSCC,2020,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.0809724557485701
LSCC,2020,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),12.385105299745122
LSCC,2020,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.373657301412949
LSCC,2020,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,0.0
LSCC,2020,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.07669538442535809
LSCC,2020,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,18.472507380110503
LSCC,2020,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.6001173413795994
LSCC,2019,1 - Profitability Ratios,1.1 - Gross Margin,0.5900176444531333
LSCC,2019,1 - Profitability Ratios,1.2 - Operating Margin,0.1576493529954738
LSCC,2019,1 - Profitability Ratios,1.3 - EBITDA Margin,0.2223547549697718
LSCC,2019,1 - Profitability Ratios,1.4 - Net Profit Margin,0.10763116411321157
LSCC,2019,2 - Liquidity Ratios,2.1 - Current Ratio,2.6290585960588664
LSCC,2019,2 - Liquidity Ratios,2.2 - Quick Ratio,1.833298269868462
LSCC,2019,2 - Liquidity Ratios,2.3- Cash Ratio,1.1829511415662348
LSCC,2019,3 - Working Capital Ratios,3.1 - Days in A/R,58.63676183452819
LSCC,2019,3 - Working Capital Ratios,3.2 - A/R Turnover,6.424014561987807
LSCC,2019,3 - Working Capital Ratios,3.3 - Days in Inventory,121.1298296020426
LSCC,2019,3 - Working Capital Ratios,3.4 - Inventory Turnover,2.7142272027261707
LSCC,2019,3 - Working Capital Ratios,3.5 - Days in A/P,97.71022085941415
LSCC,2019,3 - Working Capital Ratios,3.6 - A/P Turnover,4.346608946608947
LSCC,2019,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,82.05637057715664
LSCC,2019,3 - Working Capital Ratios,3.8 - Working Capital Turnover,2.1402324054065507
LSCC,2019,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,4.8415309862756795
LSCC,2019,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,7.65936407808371
LSCC,2019,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.34511291570146846
LSCC,2019,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,0.5269807940572363
LSCC,2019,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.10704198057910638
LSCC,2019,5 - Leverage Ratios,5.4 - Equity Multiplier (book),1.8678443137530176
LSCC,2019,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.0667715086491423
LSCC,2019,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.1945517492260445
LSCC,2019,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.11288737988532342
LSCC,2019,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,7.6000470000824025
LSCC,2019,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,57.25573770491803
LSCC,2019,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,6.162501701341028
LSCC,2019,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,29.565282909673687
LSCC,2019,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,6.573981236992474
LSCC,2019,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),0.31
LSCC,2019,7 - Valuation Ratios,7.7.1 - Share Price,18.6
LSCC,2019,7 - Valuation Ratios,7.7.2 - Common Shares O/S,133883000.0
LSCC,2019,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),2490223800.0
LSCC,2019,7 - Valuation Ratios,7.7.4 - Net Debt,166276000.0
LSCC,2019,7 - Valuation Ratios,7.7.5 - Enterprise Value,2656499800.0
LSCC,2019,8 - Operating Ratios,8.1 - Asset Turnover,0.6540293258169642
LSCC,2019,8 - Operating Ratios,8.2 - Return on Assets (ROA),0.07106513555201172
LSCC,2019,8 - Operating Ratios,8.3 - Return on Equity (ROE),0.13273860934691248
LSCC,2019,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.10045943548964621
LSCC,2019,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),5.548617908490287
LSCC,2019,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.2656973020313194
LSCC,2019,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.7079716870147186
LSCC,2019,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,0.09280149538574155
LSCC,2019,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,8.757385258671318
LSCC,2019,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.6602654178975713
LSCC,2018,1 - Profitability Ratios,1.1 - Gross Margin,0.5502496244975539
LSCC,2018,1 - Profitability Ratios,1.2 - Operating Margin,0.07082766004929801
LSCC,2018,1 - Profitability Ratios,1.3 - EBITDA Margin,0.08802178541069561
LSCC,2018,1 - Profitability Ratios,1.4 - Net Profit Margin,-0.06600317453153093
LSCC,2018,2 - Liquidity Ratios,2.1 - Current Ratio,4.097251433345818
LSCC,2018,2 - Liquidity Ratios,2.2 - Quick Ratio,2.7307758794548964
LSCC,2018,2 - Liquidity Ratios,2.3- Cash Ratio,1.7149874672275203
LSCC,2018,3 - Working Capital Ratios,3.1 - Days in A/R,55.72945268167673
LSCC,2018,3 - Working Capital Ratios,3.2 - A/R Turnover,6.876200493128955
LSCC,2018,3 - Working Capital Ratios,3.3 - Days in Inventory,136.5412578055308
LSCC,2018,3 - Working Capital Ratios,3.4 - Inventory Turnover,2.440288709447003
LSCC,2018,3 - Working Capital Ratios,3.5 - Days in A/P,64.87622658340767
LSCC,2018,3 - Working Capital Ratios,3.6 - A/P Turnover,5.32881738639571
LSCC,2018,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,127.39448390379984
LSCC,2018,3 - Working Capital Ratios,3.8 - Working Capital Turnover,2.020621743018628
LSCC,2018,4 - Interest Coverage Ratios,4.1 - EBIT / Interest Coverage Ratio,-0.20988339811215992
LSCC,2018,4 - Interest Coverage Ratios,4.2 - EBITDA / Interest Coverage Ratio,1.7718944020998435
LSCC,2018,5 - Leverage Ratios,5.1 - Debt-to-Capital Ratio,0.5011484180782236
LSCC,2018,5 - Leverage Ratios,5.2 - Debt-to-Equity Ratio,1.0046042475150605
LSCC,2018,5 - Leverage Ratios,5.3 - Debt-to-Enterprise Value Ratio,0.29031266776857717
LSCC,2018,5 - Leverage Ratios,5.4 - Equity Multiplier (book),2.413117075567696
LSCC,2018,5 - Leverage Ratios,5.5 - Equity Multiplier (market),1.2432891145813567
LSCC,2018,6 - Industry Specific Ratios,6.1 - R&D-to-Sales,0.2067432465979102
LSCC,2018,6 - Industry Specific Ratios,6.2 - CAPEX-to-Sales,0.10989997467395857
LSCC,2018,7 - Valuation Ratios,7.1 - Market-to-Book Ratio,3.9150744611289303
LSCC,2018,7 - Valuation Ratios,7.2 - Price-to-Earning Ratio,-38.44230681559152
LSCC,2018,7 - Valuation Ratios,7.3 - Market-to-Sales Ratio,2.537314286144148
LSCC,2018,7 - Valuation Ratios,7.4 - EV-to-EBITDA Ratio,35.83902800330456
LSCC,2018,7 - Valuation Ratios,7.5 - EV-to-Sales Ratio,3.154615232234785
LSCC,2018,7 - Valuation Ratios,7.6 - EPS (Fully Diluted),-0.21000000000000002
LSCC,2018,7 - Valuation Ratios,7.7.1 - Share Price,7.8
LSCC,2018,7 - Valuation Ratios,7.7.2 - Common Shares O/S,129728000.0
LSCC,2018,7 - Valuation Ratios,7.7.3 - Market Capitalization (Share Price * Common Shares O/S),1011878400.0
LSCC,2018,7 - Valuation Ratios,7.7.4 - Net Debt,246179000.0
LSCC,2018,7 - Valuation Ratios,7.7.5 - Enterprise Value,1258057400.0
LSCC,2018,8 - Operating Ratios,8.1 - Asset Turnover,0.6331911772177624
LSCC,2018,8 - Operating Ratios,8.2 - Return on Assets (ROA),-0.042203861873022844
LSCC,2018,8 - Operating Ratios,8.3 - Return on Equity (ROE),-0.10184285974069188
LSCC,2018,8 - Operating Ratios,8.4 - Return on Invested Capital (ROIC),0.04973466905024837
LSCC,2018,9 - Altman Z-Score,9.1 - Altman Z-Score (1.2A + 1.4B + 3.3C + 0.6D + 1.0E),1.623171877388097
LSCC,2018,9 - Altman Z-Score,9.1.A - Working Capital / Total Assets Ratio,0.3447322134339821
LSCC,2018,9 - Altman Z-Score,9.1.B - Retained Earnings / Total Assets Ratio,-0.7644587749945084
LSCC,2018,9 - Altman Z-Score,9.1.C - EBIT / Total Assets Ratio,-0.006666805625257541
LSCC,2018,9 - Altman Z-Score,9.1.D - Market Value of Equity / Total Liabilities,2.7705237795361826
LSCC,2018,9 - Altman Z-Score,9.1.E - Total Sales / Total Assets,0.6394216971012704
LSCC,2017,1 - Profitability Ratios,1.1 - Gross Margin,0.5611421879412687
LSCC,2017,1 - Profitability Ratios,1.2 - Operating Margin,-0.02289350478416213
LSCC,2017,1 - Profitability Ratios,1.3 - EBITDA Margin,0.018019955384093213
LSCC,2017,1 - Profitability Ratios,1.4 - Net Profit Margin,-0.18282158041874697
LSCC,2017,2 - Liquidity Ratios,2.1 - Current Ratio,3.148600667089077
LSCC,2017,2 - Liquidity Ratios,2.2 - Quick Ratio,1.9953016844596938
LSCC,2017,2 - Liquidity Ratios,2.3- Cash Ratio,1.2769734718519492
LSCC,2017,3 - Working Capital Ratios,3.1 - Days in A/R,52.11137912897935
LSCC,2017,3 - Working Capital Ratios,3.2 - A/R Turnover,4.988477520502
LSCC,2017,3 - Working Capital Ratios,3.3 - Days in Inventory,172.1823747505638
LSCC,2017,3 - Working Capital Ratios,3.4 - Inventory Turnover,2.1296402235479754
LSCC,2017,3 - Working Capital Ratios,3.5 - Days in A/P,76.36292522227863
LSCC,2017,3 - Working Capital Ratios,3.6 - A/P Turnover,4.084692831735697
LSCC,2017,3 - Working Capital Ratios,3.7 - Cash Conversion Cycle,147.9308286572645
LSCC,2017,3 - Working Capital Ratios,3.8 - Working Capital Turnover,2.291426468056306
